course_name,source_channel,tee_date,total_slots,occupied_slots,occupancy_percent,avg_minutes_available,average_price,min_price,max_price,market_min_price,market_avg_price,market_max_price,price_gap_percent,price_position_flag,demand_pressure,revenue_efficiency_score,as_of_date,avg_price,occ_percent,market_avg,market_min,market_max,avg_price_avg,Row,tee_time,brand_current_price,golfnow_current_price,teeoff_current_price,supremegolf_current_price,brand_availability_status,golfnow_availability_status,teeoff_availability_status,supremegolf_availability_status,overall_availability_status
blue_heron_golf_course,golfnow,2025-02-20,61.23,62.48,110.98,7133.44,39.42,28.39,39.34,38.1,60.58,87.18,-53.56,LOWEST_IN_MARKET,HIGH_DEMAND,6.79,2026-05-04,67.01,33.16,65.52,43.92,97.47,60.73,256.97,11:00 AM,51.97,53.76,63.52,60.52,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,golfnow,2025-02-20,64.73,10.73,20.58,9729.82,56.95,39.6,78.59,34.62,58.59,85.88,7.82,ABOVE_AVERAGE,LOW_DEMAND,2.93,2026-05-11,63.22,3.77,55.14,36.9,88.77,67.29,204.28,1:22 PM,56.5,59.46,56.56,68.33,ADDED_LATER,STILL_AVAILABLE,STILL_AVAILABLE,STILL_AVAILABLE,BRAND_AND_OTA
ironwood_golf_club,brand,2025-02-20,71.48,67.39,104.15,8000.59,62.49,53.43,96.33,41.97,76.08,111.35,-3.34,BELOW_AVERAGE,HIGH_DEMAND,5.01,2026-05-04,58.23,31.82,58.11,44.34,85.79,56.79,260.94,11:00 AM,61.28,61.67,63.7,57.17,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,golfnow,2025-02-21,54.49,3.18,8.5,10395.14,60.44,43.14,77.1,36.56,60.76,81.87,11.64,ABOVE_AVERAGE,LOW_DEMAND,3.09,2026-05-09,62.21,1.46,54.98,40.13,86.8,70.19,266.87,11:00 AM,57.7,56.68,56.3,59.22,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,golfnow,2025-02-21,28.05,8.04,34.22,688.83,92.45,81.05,120.84,31.96,58.34,106.29,93.23,ABOVE_AVERAGE,LOW_DEMAND,3.19,2026-05-04,66.54,32.25,67.09,39.74,90.47,63.97,246.38,11:00 AM,55.12,60.95,57.07,68.89,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,golfnow,2025-02-21,62.98,64.04,109.65,7035.26,47.32,30.57,54.6,37.73,54.73,77.84,-11.1,BELOW_AVERAGE,HIGH_DEMAND,5.3,2026-05-04,66.81,32.82,63.82,44.32,99.15,65.52,249.52,11:00 AM,58.12,62.59,60.92,67.3,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,teeoff,2025-02-21,43.6,42.23,104.22,8162.99,45.67,28.72,53.15,41.29,55.17,92.17,-31.6,BELOW_AVERAGE,HIGH_DEMAND,5.65,2026-05-04,61.9,29.26,60.64,46.23,102.94,64.59,235.71,11:00 AM,52.62,58.15,65.39,62.77,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,teeoff,2025-02-21,70.95,-1.16,-1.83,864.35,36.21,27.42,43.05,34.8,61.93,91.95,-38.76,BELOW_AVERAGE,LOW_DEMAND,3.08,2026-05-04,67.73,29.65,63.72,40.75,90.22,61.78,259.0,11:00 AM,50.99,60.14,62.55,65.77,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,supremegolf,2025-02-21,25.2,26.16,102.98,3010.02,66.11,41.97,103.27,40.01,66.23,104.59,-2.68,BELOW_AVERAGE,MEDIUM_DEMAND,4.47,2026-05-07,52.35,27.17,63.96,57.29,93.27,60.71,344.65,3:45 PM,34.76,38.49,37.75,46.59,SOLD_OUT,STILL_AVAILABLE,STILL_AVAILABLE,STILL_AVAILABLE,OTA_ONLY
ironwood_golf_club,golfnow,2025-02-21,98.62,90.84,121.4,5897.1,64.28,46.66,82.23,42.88,65.89,98.48,3.79,ABOVE_AVERAGE,HIGH_DEMAND,4.95,2026-05-05,67.94,17.43,67.61,38.84,104.69,67.62,259.0,11:00 AM,55.64,56.3,57.22,62.25,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,golfnow,2025-02-22,70.04,60.47,121.63,9289.95,69.42,59.7,91.59,36.69,60.54,106.52,19.32,ABOVE_AVERAGE,HIGH_DEMAND,4.13,2026-05-04,63.75,31.81,66.4,39.44,98.89,66.74,240.42,11:00 AM,53.55,53.41,55.86,59.06,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,golfnow,2025-02-22,69.98,57.69,111.55,8625.04,89.33,70.52,113.91,40.64,57.87,78.07,57.25,ABOVE_AVERAGE,HIGH_DEMAND,4.33,2026-05-04,61.39,30.61,67.01,40.39,92.98,63.71,230.9,11:00 AM,60.07,55.83,56.72,57.22,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,teeoff,2025-02-22,62.75,56.14,117.4,7654.19,51.95,31.78,61.69,41.81,52.29,79.2,-8.34,BELOW_AVERAGE,HIGH_DEMAND,5.09,2026-05-04,65.81,33.14,62.24,44.21,88.07,60.82,236.77,11:00 AM,55.64,55.19,61.88,60.52,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,brand,2025-02-22,27.9,28.7,112.98,2844.95,43.73,27.72,48.38,43.67,60.86,117.65,-39.18,BELOW_AVERAGE,HIGH_DEMAND,5.95,2026-05-05,40.73,25.0,67.44,41.2,110.1,39.54,256.4,11:00 AM,60.18,59.32,62.17,64.15,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,teeoff,2025-02-22,32.9,32.27,109.34,7348.53,51.07,41.65,51.81,40.74,77.28,97.36,-34.19,BELOW_AVERAGE,HIGH_DEMAND,5.13,2026-05-08,45.89,27.98,71.5,42.75,94.58,55.73,250.8,11:00 AM,58.19,62.21,64.19,63.04,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,supremegolf,2025-02-22,24.6,26.3,91.96,3435.69,65.75,41.72,103.0,43.22,60.91,98.46,-2.3,BELOW_AVERAGE,MEDIUM_DEMAND,4.89,2026-05-06,54.08,27.38,62.07,48.28,106.74,62.51,371.8,7:52 AM,50.43,74.78,55.7,67.01,NEVER_LISTED,SOLD_OUT,NEVER_LISTED,NEVER_LISTED,SOLD_OUT_EVERYWHERE
ironwood_golf_club,golfnow,2025-02-22,27.78,1.02,7.68,4839.2,39.14,28.38,66.61,34.93,57.54,73.56,-22.69,BELOW_AVERAGE,LOW_DEMAND,3.01,2026-05-04,67.36,33.6,59.0,45.63,92.28,66.88,265.66,11:00 AM,60.44,60.24,61.34,67.75,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,supremegolf,2025-02-23,57.78,54.1,104.6,10015.06,66.43,45.48,69.66,38.68,60.54,78.48,13.26,ABOVE_AVERAGE,HIGH_DEMAND,5.11,2026-05-04,65.35,32.06,64.05,44.9,99.2,57.34,261.81,11:00 AM,60.9,57.11,61.17,65.0,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,golfnow,2025-02-23,55.72,50.85,106.28,7788.93,89.77,76.14,115.58,41.36,61.53,79.29,57.31,HIGHEST_IN_MARKET,HIGH_DEMAND,3.87,2026-05-05,89.91,5.83,62.01,45.7,83.23,83.31,268.73,11:00 AM,52.39,55.05,64.74,65.28,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,brand,2025-02-23,15.49,15.11,108.25,3340.92,64.73,58.0,77.53,40.89,73.27,101.75,-11.06,BELOW_AVERAGE,HIGH_DEMAND,4.4,2026-05-09,67.13,57.45,69.67,40.55,98.1,60.02,258.13,11:00 AM,53.62,53.35,61.28,65.99,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,brand,2025-02-23,9.49,10.82,97.07,476.77,44.74,28.43,68.98,39.77,70.67,104.37,-42.35,BELOW_AVERAGE,HIGH_DEMAND,4.98,2026-05-06,44.93,57.47,66.54,52.48,92.74,36.91,224.42,11:00 AM,50.69,57.79,61.58,59.38,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,golfnow,2025-02-23,42.37,40.1,106.25,5486.36,46.54,38.83,56.35,39.27,63.93,112.1,-33.07,BELOW_AVERAGE,HIGH_DEMAND,4.81,2026-05-04,46.43,15.22,63.77,37.0,106.27,52.01,273.4,11:00 AM,53.96,53.59,64.2,57.79,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,supremegolf,2025-02-23,60.64,50.27,100.66,3378.87,60.16,38.76,83.48,40.43,69.41,102.73,-9.52,BELOW_AVERAGE,HIGH_DEMAND,4.76,2026-05-07,60.96,102.13,63.36,40.31,117.94,62.77,50.14,10:52 AM,53.36,57.15,56.46,70.86,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
ironwood_golf_club,golfnow,2025-02-23,89.71,80.41,116.15,11162.67,48.69,27.7,65.15,38.71,53.19,79.14,-13.94,BELOW_AVERAGE,HIGH_DEMAND,4.89,2026-05-04,61.68,30.02,61.14,43.89,100.75,67.76,259.23,11:00 AM,57.76,51.62,61.64,62.98,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,supremegolf,2025-02-24,59.64,54.76,110.78,9863.65,67.36,45.73,83.09,38.45,62.59,88.99,12.15,ABOVE_AVERAGE,HIGH_DEMAND,4.8,2026-05-04,66.4,29.99,65.61,40.92,89.19,66.22,243.87,11:00 AM,60.54,62.79,57.78,59.62,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,brand,2025-02-24,39.06,39.16,106.24,2045.71,80.64,76.96,100.08,39.32,58.41,77.36,61.39,ABOVE_AVERAGE,HIGH_DEMAND,4.59,2026-05-04,87.92,-0.77,61.97,37.45,90.59,92.72,266.63,11:00 AM,54.35,51.56,57.26,63.52,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,teeoff,2025-02-24,62.28,56.49,110.87,1945.24,58.21,34.58,55.39,41.36,53.35,79.06,-3.31,BELOW_AVERAGE,HIGH_DEMAND,5.48,2026-05-04,51.31,5.72,51.71,39.18,82.95,57.48,265.69,11:00 AM,53.97,56.77,59.3,59.69,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,teeoff,2025-02-24,26.35,24.08,122.1,5886.73,41.6,26.2,63.37,42.48,70.61,101.92,-40.53,BELOW_AVERAGE,HIGH_DEMAND,5.42,2026-05-04,58.61,27.98,62.09,41.23,91.04,56.78,243.75,11:00 AM,51.44,55.96,60.65,66.51,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,golfnow,2025-02-24,62.55,21.27,37.05,8989.01,34.16,22.72,40.4,40.88,59.05,92.89,-40.47,LOWEST_IN_MARKET,LOW_DEMAND,4.2,2026-05-07,39.26,5.46,60.65,38.26,79.91,36.02,268.13,11:00 AM,57.67,54.25,57.51,68.31,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,brand,2025-02-24,50.99,20.74,46.22,6521.7,53.08,48.15,57.38,40.41,55.94,88.56,3.91,ABOVE_AVERAGE,LOW_DEMAND,3.65,2026-05-11,62.41,3.41,56.36,38.57,90.61,59.84,187.58,1:15 PM,52.9,62.55,56.51,71.04,ADDED_LATER,STILL_AVAILABLE,STILL_AVAILABLE,STILL_AVAILABLE,BRAND_AND_OTA
ironwood_golf_club,brand,2025-02-24,66.06,66.14,114.31,3460.03,47.34,31.84,61.08,36.44,53.17,84.53,-21.82,BELOW_AVERAGE,HIGH_DEMAND,5.95,2026-05-06,56.1,112.34,52.6,41.61,85.77,52.71,269.84,11:00 AM,51.0,61.87,59.93,60.31,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,golfnow,2025-02-25,53.77,53.43,104.55,6456.72,85.11,42.83,105.89,48.87,63.71,96.4,20.55,ABOVE_AVERAGE,HIGH_DEMAND,4.75,2026-05-07,77.31,13.97,61.14,41.3,100.74,73.86,235.56,11:00 AM,54.91,60.4,60.63,66.89,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,golfnow,2025-02-25,34.21,38.25,117.03,6266.94,96.29,86.75,119.33,41.72,71.29,98.87,55.01,ABOVE_AVERAGE,HIGH_DEMAND,4.09,2026-05-04,58.69,32.25,60.74,45.77,99.94,61.89,265.43,11:00 AM,59.74,54.75,59.94,61.37,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,teeoff,2025-02-25,67.02,8.15,14.28,6741.84,56.63,33.17,55.78,35.46,59.41,78.66,-2.1,ABOVE_AVERAGE,LOW_DEMAND,3.2,2026-05-04,66.4,28.47,58.26,39.14,99.24,58.96,273.02,11:00 AM,58.46,60.05,61.42,64.29,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,brand,2025-02-25,30.26,32.83,112.43,3059.05,41.39,27.52,46.01,39.95,60.86,76.74,-29.14,BELOW_AVERAGE,HIGH_DEMAND,5.3,2026-05-06,39.02,98.34,53.43,47.82,89.19,44.46,260.11,11:00 AM,50.79,62.56,57.5,58.33,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,supremegolf,2025-02-25,66.97,68.96,122.11,7423.72,37.51,38.45,38.27,41.6,62.15,84.29,-38.74,BELOW_AVERAGE,HIGH_DEMAND,6.35,2026-05-09,37.05,13.87,62.96,39.96,83.22,39.24,253.01,11:00 AM,56.64,56.66,61.67,68.37,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,brand,2025-02-25,40.36,3.42,12.85,808.14,57.25,58.82,71.5,37.99,54.5,85.72,13.53,ABOVE_AVERAGE,LOW_DEMAND,3.28,2026-05-04,65.44,33.06,60.94,41.39,97.74,62.13,266.07,11:00 AM,50.72,53.14,63.82,59.41,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
ironwood_golf_club,golfnow,2025-02-25,84.68,81.65,116.04,9113.5,64.59,44.94,84.08,39.2,69.65,84.57,-3.05,BELOW_AVERAGE,HIGH_DEMAND,4.69,2026-05-04,64.43,31.97,66.91,38.57,86.46,62.36,245.89,11:00 AM,56.11,54.04,56.2,67.51,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,golfnow,2025-02-26,50.58,3.38,7.76,10886.55,56.4,40.62,83.86,39.89,52.66,86.26,12.62,ABOVE_AVERAGE,LOW_DEMAND,2.97,2026-05-10,71.1,1.37,53.39,40.4,79.71,69.76,244.77,11:00 AM,52.12,62.78,63.96,58.29,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,brand,2025-02-26,40.4,37.37,111.36,8866.55,78.02,71.76,95.72,36.85,61.9,77.5,53.53,ABOVE_AVERAGE,HIGH_DEMAND,4.36,2026-05-04,59.07,32.36,60.07,43.26,95.48,64.48,265.48,11:00 AM,53.37,57.73,62.95,67.86,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,teeoff,2025-02-26,57.77,47.92,97.73,8924.82,51.33,32.64,57.63,37.37,62.75,87.52,-8.63,BELOW_AVERAGE,HIGH_DEMAND,4.8,2026-05-04,60.93,28.98,64.59,44.71,92.15,62.33,256.19,11:00 AM,54.89,56.87,57.04,69.05,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,golfnow,2025-02-26,45.39,39.5,100.01,8763.1,38.83,26.88,54.31,36.95,62.82,85.86,-39.83,BELOW_AVERAGE,MEDIUM_DEMAND,5.79,2026-05-04,57.38,31.12,61.47,41.99,99.24,59.29,272.88,11:00 AM,60.79,61.1,62.46,66.37,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,teeoff,2025-02-26,59.11,59.81,103.16,6908.86,41.28,29.06,38.49,39.27,69.64,88.29,-46.63,BELOW_AVERAGE,HIGH_DEMAND,5.64,2026-05-04,57.41,30.7,62.45,45.89,93.06,65.23,272.44,11:00 AM,51.46,56.42,63.33,62.73,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,golfnow,2025-02-26,80.57,67.71,110.21,7205.86,56.13,40.67,80.16,36.61,70.84,108.0,-7.32,BELOW_AVERAGE,HIGH_DEMAND,4.4,2026-05-06,61.4,34.34,58.68,40.73,113.22,59.18,35.35,10:45 AM,59.97,55.58,68.61,58.87,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
ironwood_golf_club,teeoff,2025-02-26,96.76,80.27,95.9,11090.36,47.35,39.79,62.38,40.33,61.69,93.95,-15.61,BELOW_AVERAGE,MEDIUM_DEMAND,4.6,2026-05-10,55.94,100.57,52.85,43.72,91.47,53.64,257.03,11:00 AM,51.74,56.76,57.07,69.0,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,golfnow,2025-02-27,71.43,73.24,104.48,10790.1,68.7,49.29,82.96,40.91,59.21,90.4,19.06,ABOVE_AVERAGE,HIGH_DEMAND,4.87,2026-05-05,65.92,114.5,62.53,42.69,93.53,59.44,257.42,11:00 AM,51.61,61.1,62.64,64.23,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,brand,2025-02-27,56.43,51.61,108.91,6460.6,94.68,76.08,123.75,38.18,72.36,105.28,66.33,HIGHEST_IN_MARKET,HIGH_DEMAND,3.69,2026-05-04,62.24,31.23,61.36,40.22,91.93,65.31,229.78,11:00 AM,51.0,54.81,64.92,61.65,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,golfnow,2025-02-27,19.26,18.34,108.34,4221.58,58.34,30.47,67.19,45.14,68.3,117.37,-14.6,BELOW_AVERAGE,HIGH_DEMAND,4.69,2026-05-04,59.08,32.35,55.97,44.63,94.98,57.74,262.49,11:00 AM,51.59,62.76,61.31,65.58,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,teeoff,2025-02-27,33.57,30.16,104.55,3236.8,43.55,27.99,54.51,41.1,63.24,107.38,-34.67,BELOW_AVERAGE,HIGH_DEMAND,6.13,2026-05-07,40.85,111.93,63.22,40.86,97.3,44.63,224.32,11:00 AM,58.49,62.15,60.67,62.67,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,teeoff,2025-02-27,73.09,67.97,121.61,9157.93,54.11,30.66,54.62,47.94,65.64,112.67,-38.31,BELOW_AVERAGE,HIGH_DEMAND,5.25,2026-05-04,68.17,30.52,64.59,45.19,103.29,63.46,265.62,11:00 AM,60.42,61.39,56.72,63.09,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,brand,2025-02-27,57.32,55.14,114.05,1330.88,48.43,33.5,64.5,41.65,52.29,89.08,-4.93,BELOW_AVERAGE,HIGH_DEMAND,5.19,2026-05-05,56.66,98.42,58.19,41.89,88.88,61.16,389.11,7:52 AM,59.8,62.03,61.99,64.9,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
ironwood_golf_club,golfnow,2025-02-27,86.81,17.66,20.67,10800.42,44.76,37.87,60.95,41.27,61.57,91.4,-12.37,BELOW_AVERAGE,LOW_DEMAND,3.54,2026-05-09,47.46,-0.72,55.9,38.02,80.33,49.68,240.28,11:00 AM,51.63,53.43,64.57,62.53,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,supremegolf,2025-02-28,58.32,3.26,7.59,10248.33,59.35,44.94,83.78,36.89,57.82,77.57,12.51,ABOVE_AVERAGE,LOW_DEMAND,2.75,2026-05-11,60.03,7.36,57.08,36.19,82.49,65.22,242.41,11:00 AM,60.0,57.87,60.69,62.55,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,supremegolf,2025-02-28,61.53,22.87,45.73,8690.85,91.3,75.29,116.26,37.07,58.01,84.27,68.03,HIGHEST_IN_MARKET,LOW_DEMAND,3.21,2026-05-09,93.57,8.66,53.88,38.2,93.37,95.05,268.97,11:00 AM,56.8,62.4,60.41,62.98,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,brand,2025-02-28,54.63,2.4,4.72,3652.36,64.82,47.42,71.42,36.9,61.8,101.18,2.24,ABOVE_AVERAGE,LOW_DEMAND,2.83,2026-05-04,56.6,27.81,58.57,42.73,99.35,61.21,239.62,11:00 AM,55.19,61.87,60.64,65.84,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,golfnow,2025-02-28,41.31,37.15,118.32,10292.27,40.77,26.96,48.48,37.02,62.17,90.59,-33.89,BELOW_AVERAGE,HIGH_DEMAND,6.01,2026-05-04,59.75,31.98,58.28,38.71,89.49,61.63,253.53,11:00 AM,52.06,56.21,56.43,62.24,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,brand,2025-02-28,56.4,50.15,117.9,523.17,35.49,27.95,41.95,36.48,63.17,92.5,-43.02,BELOW_AVERAGE,HIGH_DEMAND,6.48,2026-05-04,67.61,32.59,64.28,45.0,98.42,63.72,235.8,11:00 AM,58.17,54.64,61.8,67.78,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,teeoff,2025-02-28,85.11,72.46,115.74,9734.37,52.9,41.65,79.51,43.52,55.36,78.21,5.97,ABOVE_AVERAGE,HIGH_DEMAND,5.3,2026-05-05,60.88,5.85,59.27,39.81,95.16,57.12,359.49,3:52 PM,36.2,31.26,35.08,42.32,ADDED_LATER,STILL_AVAILABLE,STILL_AVAILABLE,STILL_AVAILABLE,BRAND_AND_OTA
ironwood_golf_club,golfnow,2025-02-28,91.61,16.57,22.39,10461.32,53.21,34.65,57.24,37.42,51.78,88.3,-12.94,BELOW_AVERAGE,LOW_DEMAND,3.45,2026-05-07,50.15,-0.83,64.17,44.48,80.56,49.31,264.11,11:00 AM,57.69,58.37,65.77,58.79,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,brand,2025-03-01,118.88,-1.12,-1.71,363.96,42.32,32.91,73.18,39.6,51.9,77.3,-21.44,BELOW_AVERAGE,LOW_DEMAND,2.59,2026-05-05,66.75,3.9,61.62,46.34,84.33,68.47,233.22,11:00 AM,60.36,55.21,55.71,56.64,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,brand,2025-03-01,68.29,66.54,105.76,7883.1,92.34,63.43,97.61,38.37,57.14,90.85,62.6,ABOVE_AVERAGE,HIGH_DEMAND,3.9,2026-05-04,62.37,32.01,58.87,39.28,95.58,67.1,236.52,11:00 AM,55.79,58.07,54.26,61.77,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,supremegolf,2025-03-01,45.68,42.68,114.82,402.01,48.91,30.95,54.78,36.84,63.12,89.48,-13.56,BELOW_AVERAGE,HIGH_DEMAND,4.72,2026-05-04,59.15,29.03,59.81,44.19,85.19,60.7,252.73,11:00 AM,58.75,52.33,55.58,62.58,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,brand,2025-03-01,28.87,27.49,109.14,5100.49,40.43,26.19,64.24,48.21,72.48,94.67,-48.13,LOWEST_IN_MARKET,HIGH_DEMAND,5.96,2026-05-04,67.16,31.96,56.36,39.95,91.26,61.69,239.27,11:00 AM,58.16,57.88,54.65,64.09,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,golfnow,2025-03-01,68.41,61.28,109.15,6303.68,49.54,30.75,58.24,41.79,75.75,113.07,-35.88,BELOW_AVERAGE,HIGH_DEMAND,5.38,2026-05-04,59.17,32.02,64.05,45.93,99.86,58.55,230.13,11:00 AM,50.98,56.68,60.46,64.27,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,supremegolf,2025-03-01,61.12,52.94,106.08,3427.96,58.56,40.65,77.05,40.81,61.94,100.86,-8.65,BELOW_AVERAGE,HIGH_DEMAND,5.29,2026-05-07,55.77,105.76,67.53,45.42,103.42,62.37,226.13,1:52 PM,63.02,54.9,56.96,65.53,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
ironwood_golf_club,golfnow,2025-03-01,94.22,83.51,96.29,12092.24,51.82,40.49,56.81,38.23,61.52,92.57,-14.74,BELOW_AVERAGE,MEDIUM_DEMAND,5.16,2026-05-04,66.68,31.55,65.88,39.6,95.03,59.69,237.36,11:00 AM,58.89,55.89,60.16,66.1,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
